,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
662,3rd,"(604, 218)","(724, 209)","(664, 213)","(666, 286)","(873, 311)","[[-3.04023955]
 [ 0.09335636]
 [ 0.50613141]]","[[ 942.2804996 ]
 [ -68.33732181]
 [1636.20290756]]"
663,3rd,"(604, 218)","(724, 210)","(664, 214)","(665, 287)","(870, 333)","[[-3.0160939 ]
 [ 0.08333874]
 [ 0.49769907]]","[[ 946.93738742]
 [ -67.15604237]
 [1648.07634583]]"
664,3rd,"(604, 218)","(725, 209)","(664, 213)","(665, 287)","(880, 319)","[[-3.03483301]
 [ 0.0929671 ]
 [ 0.49687026]]","[[ 937.29593492]
 [ -66.5286163 ]
 [1628.49589723]]"
665,3rd,"(605, 218)","(726, 210)","(665, 214)","(666, 287)","(903, 324)","[[-3.03220876]
 [ 0.08697795]
 [ 0.46751568]]","[[ 943.28592117]
 [ -66.38841107]
 [1632.70758352]]"
666,3rd,"(607, 217)","(728, 209)","(667, 213)","(668, 287)","(844, 320)","[[-3.0243783 ]
 [ 0.09095279]
 [ 0.54591524]]","[[ 948.03443548]
 [ -67.28812721]
 [1640.60247733]]"
667,3rd,"(611, 216)","(731, 208)","(671, 212)","(671, 283)","(865, 305)","[[-3.03370626]
 [ 0.08041851]
 [ 0.52186583]]","[[ 970.01856151]
 [ -77.73169727]
 [1661.7223357 ]]"
668,3rd,"(610, 212)","(730, 205)","(670, 208)","(667, 275)","(737, 281)","[[-3.01350564]
 [ 0.05276058]
 [ 0.68287754]]","[[ 972.98422712]
 [ -97.04602066]
 [1700.0402863 ]]"
669,4th,"(757, 211)","(881, 204)","(819, 207)","(802, 272)","(578, 288)","[[-2.7017895 ]
 [ 0.01588048]
 [ 1.49481835]]","[[1396.81975615]
 [-102.45543519]
 [1825.65987351]]"
670,4th,"(775, 210)","(901, 203)","(838, 206)","(821, 274)","(584, 291)","[[-2.65969938e+00]
 [ 1.67919643e-03]
 [ 1.54221994e+00]]","[[1441.67093714]
 [-102.35257015]
 [1817.70156586]]"
671,4th,"(792, 206)","(919, 198)","(855, 202)","(836, 270)","(578, 283)","[[-2.62665646e+00]
 [-5.91317886e-04]
 [ 1.61377568e+00]]","[[1466.17618764]
 [-112.2892836 ]
 [1799.33425935]]"
672,4th,"(797, 205)","(925, 198)","(861, 201)","(841, 268)","(566, 278)","[[-2.59991744]
 [-0.0078368 ]
 [ 1.67120947]]","[[1467.7812096 ]
 [-114.55658614]
 [1786.86992013]]"
673,4th,"(788, 208)","(915, 199)","(851, 203)","(833, 272)","(559, 286)","[[-2.60780632]
 [ 0.0137011 ]
 [ 1.66226916]]","[[1444.83558753]
 [-103.77384674]
 [1787.16133324]]"
674,4th,"(788, 208)","(918, 199)","(853, 203)","(839, 273)","(626, 305)","[[-2.67070654]
 [ 0.05077896]
 [ 1.48903226]]","[[1500.23843951]
 [-103.52600054]
 [1823.49330957]]"
675,4th,"(787, 209)","(917, 200)","(852, 204)","(841, 275)","(628, 298)","[[-2.69595084]
 [ 0.04870358]
 [ 1.48562689]]","[[1483.85011632]
 [ -99.22064133]
 [1798.02785018]]"
676,4th,"(786, 209)","(915, 200)","(850, 204)","(839, 276)","(593, 309)","[[-2.63385172]
 [ 0.06293535]
 [ 1.56224807]]","[[1463.6580098 ]
 [ -95.22878787]
 [1789.49487813]]"
677,4th,"(786, 210)","(914, 201)","(850, 205)","(838, 275)","(583, 302)","[[-2.63825759]
 [ 0.05802878]
 [ 1.58946941]]","[[1451.25320073]
 [ -93.19018982]
 [1778.16114268]]"
678,4th,"(786, 210)","(915, 201)","(850, 205)","(838, 277)","(618, 308)","[[-2.67256603]
 [ 0.05045605]
 [ 1.49369265]]","[[1469.99154011]
 [ -93.30695755]
 [1790.99379376]]"
679,4th,"(786, 209)","(915, 202)","(850, 205)","(838, 276)","(604, 304)","[[-2.65704627]
 [ 0.03951028]
 [ 1.53029002]]","[[1466.65259643]
 [ -95.10601792]
 [1792.23167027]]"
680,4th,"(788, 209)","(917, 201)","(852, 205)","(840, 276)","(606, 305)","[[-2.65820687]
 [ 0.04902252]
 [ 1.53055301]]","[[1465.07358854]
 [ -94.1306145 ]
 [1783.41698335]]"
681,4th,"(789, 211)","(918, 204)","(853, 207)","(840, 276)","(687, 294)","[[-2.7706596 ]
 [ 0.03618531]
 [ 1.3558925 ]]","[[1510.38950468]
 [ -96.14524843]
 [1816.95632999]]"
682,4th,"(792, 211)","(922, 205)","(857, 208)","(844, 278)","(632, 309)","[[-2.6743003 ]
 [ 0.04385329]
 [ 1.48462034]]","[[1505.43140318]
 [ -91.93293884]
 [1814.96708467]]"
683,4th,"(798, 209)","(929, 205)","(863, 207)","(854, 277)","(823, 314)","[[-2.84485955]
 [ 0.0265085 ]
 [ 1.11150308]]","[[1529.00392651]
 [ -84.67783556]
 [1774.4128969 ]]"
684,3rd,"(798, 209)","(928, 205)","(863, 207)","(856, 278)","(966, 335)","[[-2.89746799]
 [ 0.03469465]
 [ 0.89650122]]","[[1524.68133887]
 [ -75.91534402]
 [1739.52864185]]"
685,4th,"(796, 207)","(927, 203)","(861, 205)","(854, 278)","(762, 305)","[[-2.81928935]
 [ 0.0327066 ]
 [ 1.2224818 ]]","[[1493.30664469]
 [ -83.41554015]
 [1744.03300608]]"
686,4th,"(797, 207)","(927, 202)","(862, 204)","(854, 278)","(820, 288)","[[-2.87876532]
 [ 0.01430725]
 [ 1.13210745]]","[[1508.282408  ]
 [ -87.87332001]
 [1748.94933636]]"
687,4th,"(797, 207)","(927, 202)","(862, 204)","(853, 278)","(734, 312)","[[-2.7788303 ]
 [ 0.03554675]
 [ 1.27354705]]","[[1506.45891563]
 [ -86.47447957]
 [1764.07028997]]"
688,3rd,"(798, 208)","(929, 203)","(863, 205)","(855, 278)","(1056, 307)","[[-2.95478711e+00]
 [-8.71412801e-05]
 [ 7.91368800e-01]]","[[1513.74125879]
 [ -86.66541355]
 [1715.24190609]]"
689,4th,"(797, 207)","(929, 203)","(863, 205)","(853, 278)","(735, 311)","[[-2.78038417]
 [ 0.02880521]
 [ 1.26941985]]","[[1505.82296139]
 [ -87.59365351]
 [1762.56104538]]"
690,3rd,"(798, 206)","(929, 202)","(863, 204)","(855, 276)","(899, 321)","[[-2.87109032]
 [ 0.02154094]
 [ 0.99250189]]","[[1523.42086372]
 [ -88.47639452]
 [1748.7343904 ]]"
691,3rd,"(798, 206)","(929, 201)","(863, 203)","(856, 274)","(873, 294)","[[-2.88610654]
 [ 0.00633555]
 [ 1.04593816]]","[[1538.56794244]
 [ -98.34861593]
 [1767.56931982]]"
692,3rd,"(800, 203)","(931, 198)","(865, 200)","(859, 272)","(888, 295)","[[-2.895509  ]
 [ 0.03602537]
 [ 1.03553619]]","[[1520.74281792]
 [ -96.71573718]
 [1735.32637877]]"
693,4th,"(805, 201)","(936, 197)","(870, 199)","(863, 275)","(645, 309)","[[-2.70069424]
 [ 0.05744505]
 [ 1.46599458]]","[[1451.07593652]
 [ -82.98819907]
 [1697.81294214]]"
694,4th,"(805, 200)","(937, 196)","(871, 198)","(864, 274)","(626, 312)","[[-2.67772453]
 [ 0.07558229]
 [ 1.50635422]]","[[1436.71294802]
 [ -83.25564586]
 [1683.34089886]]"
695,3rd,"(805, 200)","(937, 196)","(871, 198)","(868, 273)","(1613, 309)","[[-3.04084282]
 [ 0.03826583]
 [ 0.39493246]]","[[1407.16759756]
 [ -80.47561629]
 [1518.13541122]]"
696,2nd,"(804, 200)","(937, 196)","(870, 198)","(866, 271)","(1486, 150)","[[-3.15134948]
 [-0.06566517]
 [ 0.4983038 ]]","[[1413.57123853]
 [ -97.34900555]
 [1539.16559746]]"
697,2nd,"(802, 199)","(933, 194)","(867, 196)","(864, 270)","(1210, 166)","[[-3.11676039]
 [-0.04832916]
 [ 0.71240894]]","[[1451.12933606]
 [-103.97387818]
 [1607.56835395]]"
698,4th,"(794, 200)","(924, 194)","(859, 197)","(850, 268)","(600, 292)","[[-2.67003555]
 [ 0.04221286]
 [ 1.54569353]]","[[1429.90365703]
 [-100.71665412]
 [1719.75561203]]"
699,4th,"(787, 205)","(915, 197)","(851, 201)","(836, 274)","(556, 305)","[[-2.59537217]
 [ 0.05396212]
 [ 1.63649861]]","[[1413.65023551]
 [ -94.30190637]
 [1745.49860929]]"
700,4th,"(787, 204)","(915, 196)","(851, 200)","(836, 271)","(598, 294)","[[-2.67636377]
 [ 0.05244919]
 [ 1.53387373]]","[[1434.52006918]
 [-102.85261939]
 [1758.89425454]]"
701,4th,"(786, 206)","(915, 197)","(850, 201)","(838, 275)","(595, 304)","[[-2.66142061]
 [ 0.07333841]
 [ 1.54280374]]","[[1436.4042422 ]
 [ -96.02335731]
 [1756.64022442]]"
702,4th,"(785, 203)","(914, 193)","(849, 198)","(838, 270)","(618, 296)","[[-2.68198523]
 [ 0.06280603]
 [ 1.49479408]]","[[1464.71167832]
 [-114.4634088 ]
 [1783.93558146]]"
703,4th,"(788, 202)","(917, 193)","(852, 197)","(840, 269)","(665, 294)","[[-2.74060473]
 [ 0.06844505]
 [ 1.39607677]]","[[1490.43309986]
 [-113.68908992]
 [1798.28040534]]"
704,4th,"(806, 200)","(936, 191)","(871, 195)","(865, 264)","(539, 288)","[[-2.56213727]
 [ 0.09495658]
 [ 1.78131219]]","[[1421.80008994]
 [-101.8869881 ]
 [1689.05921752]]"
705,2nd,"(804, 193)","(935, 182)","(869, 187)","(866, 251)","(1305, 199)","[[-3.07474202]
 [ 0.04928068]
 [ 0.5899829 ]]","[[1492.78940305]
 [-143.68929308]
 [1635.88721286]]"
706,2nd,"(793, 193)","(922, 182)","(857, 187)","(857, 245)","(1075, 210)","[[-3.02618529]
 [ 0.07088452]
 [ 0.75485585]]","[[1586.79729174]
 [-181.47524926]
 [1797.89976027]]"
707,2nd,"(778, 196)","(906, 185)","(842, 190)","(842, 252)","(1209, 183)","[[-3.10000112]
 [ 0.06229753]
 [ 0.59318175]]","[[1476.17748461]
 [-151.8882977 ]
 [1700.29478151]]"
708,2nd,"(760, 205)","(886, 190)","(823, 197)","(822, 258)","(1052, 231)","[[-3.04990251]
 [ 0.11341622]
 [ 0.71952905]]","[[1443.1943454 ]
 [-131.17809287]
 [1737.29040998]]"
709,2nd,"(750, 212)","(874, 196)","(812, 204)","(810, 262)","(821, 244)","[[-2.9801374 ]
 [ 0.12915476]
 [ 1.02019104]]","[[1452.42831703]
 [-128.39330096]
 [1822.30387051]]"
710,2nd,"(755, 212)","(878, 199)","(816, 205)","(814, 263)","(953, 247)","[[-3.02159014]
 [ 0.07985129]
 [ 0.81045785]]","[[1474.18038959]
 [-123.7988066 ]
 [1815.66570593]]"
711,2nd,"(752, 213)","(876, 205)","(814, 209)","(807, 265)","(852, 233)","[[-3.00244102]
 [-0.00477111]
 [ 0.95591057]]","[[1464.60204265]
 [-119.06305331]
 [1841.51236564]]"
712,1st,"(689, 218)","(810, 209)","(749, 213)","(734, 271)","(538, 238)","[[-2.8688456 ]
 [-0.02873819]
 [ 1.34951901]]","[[1189.25222055]
 [-103.08005388]
 [1797.68239636]]"
713,1st,"(689, 215)","(810, 209)","(749, 212)","(737, 268)","(668, 237)","[[-2.96767712]
 [-0.01932899]
 [ 1.06279656]]","[[1231.25550356]
 [-111.86100644]
 [1819.23173251]]"
714,2nd,"(680, 211)","(799, 206)","(739, 208)","(731, 264)","(771, 208)","[[-3.05826329]
 [-0.01442866]
 [ 0.86027234]]","[[1186.22033276]
 [-114.70550368]
 [1757.67629113]]"
715,1st,"(683, 211)","(804, 206)","(743, 208)","(735, 263)","(723, 219)","[[-3.01374947]
 [-0.02959806]
 [ 0.95089852]]","[[1235.93647882]
 [-126.07498035]
 [1826.75121684]]"
716,2nd,"(681, 212)","(802, 207)","(741, 209)","(734, 265)","(830, 221)","[[-3.06053303]
 [-0.00971773]
 [ 0.77363906]]","[[1188.04824105]
 [-108.85365309]
 [1740.52317306]]"
717,2nd,"(686, 211)","(807, 208)","(746, 209)","(739, 266)","(837, 202)","[[-3.07932538]
 [-0.04451167]
 [ 0.77781167]]","[[1215.20207239]
 [-114.03219511]
 [1760.86907464]]"
718,2nd,"(686, 210)","(807, 207)","(746, 208)","(739, 265)","(850, 205)","[[-3.07760211]
 [-0.04619144]
 [ 0.75931635]]","[[1211.73869953]
 [-113.67850046]
 [1753.54264573]]"
719,2nd,"(684, 211)","(805, 208)","(744, 209)","(737, 267)","(783, 216)","[[-3.04671026]
 [-0.04260925]
 [ 0.85047829]]","[[1233.37043713]
 [-117.52391121]
 [1804.76468034]]"
720,2nd,"(686, 212)","(807, 209)","(746, 210)","(738, 267)","(776, 231)","[[-3.02386788]
 [-0.030664  ]
 [ 0.86240759]]","[[1226.32456298]
 [-113.74142794]
 [1791.69925581]]"
721,2nd,"(681, 211)","(801, 207)","(741, 209)","(734, 264)","(776, 214)","[[-3.04587122]
 [-0.03366982]
 [ 0.85690092]]","[[1200.472649  ]
 [-115.46502818]
 [1767.70598706]]"
722,2nd,"(681, 211)","(801, 207)","(741, 209)","(735, 263)","(780, 210)","[[-3.0481604 ]
 [-0.04617753]
 [ 0.84815027]]","[[1229.48395366]
 [-125.77482695]
 [1808.05106624]]"
723,2nd,"(680, 211)","(800, 207)","(740, 209)","(734, 264)","(777, 215)","[[-3.04564967]
 [-0.02989702]
 [ 0.85104258]]","[[1245.23175532]
 [-126.21230805]
 [1832.24467397]]"
724,1st,"(679, 211)","(799, 205)","(739, 208)","(729, 262)","(686, 222)","[[-2.9878679 ]
 [-0.04233586]
 [ 1.00472071]]","[[1244.65222785]
 [-135.36848005]
 [1868.70756192]]"
725,4th,"(681, 214)","(789, 209)","(735, 211)","(706, 267)","(454, 273)","[[-2.6766943 ]
 [-0.07121221]
 [ 1.50653454]]","[[1167.87660746]
 [-123.91467454]
 [1890.21499613]]"
726,1st,"(706, 218)","(823, 213)","(764, 215)","(750, 270)","(550, 251)","[[-2.81714764]
 [-0.03660779]
 [ 1.41683508]]","[[1293.46405122]
 [-104.29214505]
 [1887.45484851]]"
727,1st,"(708, 220)","(826, 217)","(767, 218)","(754, 273)","(594, 254)","[[-2.86385389]
 [-0.03423637]
 [ 1.31624124]]","[[1324.27813341]
 [ -98.58020853]
 [1906.37996881]]"
728,2nd,"(719, 219)","(837, 218)","(778, 218)","(768, 274)","(810, 249)","[[-3.00973666]
 [-0.06337264]
 [ 0.89749817]]","[[1368.66190119]
 [ -93.26924055]
 [1867.19444513]]"
729,2nd,"(718, 219)","(836, 218)","(777, 218)","(767, 274)","(833, 248)","[[-3.0184678 ]
 [-0.070183  ]
 [ 0.85565108]]","[[1352.12080084]
 [ -92.04983482]
 [1843.64178173]]"
730,1st,"(717, 220)","(836, 220)","(776, 220)","(767, 278)","(754, 261)","[[-2.97079607]
 [-0.05512976]
 [ 0.99390416]]","[[1345.29145082]
 [ -83.08767858]
 [1849.86415436]]"
731,1st,"(711, 222)","(829, 219)","(770, 220)","(760, 281)","(678, 265)","[[-2.93185242]
 [-0.04586997]
 [ 1.11705463]]","[[1301.20173716]
 [ -74.24597417]
 [1832.11289411]]"
732,1st,"(704, 224)","(821, 220)","(762, 222)","(747, 283)","(529, 282)","[[-2.77618943]
 [-0.02386229]
 [ 1.42525696]]","[[1252.22647456]
 [ -72.37241785]
 [1847.14397718]]"
733,1st,"(702, 225)","(820, 220)","(761, 222)","(748, 283)","(551, 278)","[[-2.81021093]
 [-0.02059822]
 [ 1.36909337]]","[[1259.6063806 ]
 [ -74.48071638]
 [1849.19578626]]"
734,1st,"(703, 225)","(821, 221)","(762, 223)","(749, 282)","(561, 271)","[[-2.82774313]
 [-0.04028296]
 [ 1.34862038]]","[[1259.37016765]
 [ -76.13591045]
 [1841.51172192]]"
735,1st,"(704, 225)","(822, 221)","(763, 223)","(749, 282)","(575, 275)","[[-2.83348836]
 [-0.03557824]
 [ 1.31979133]]","[[1279.50944985]
 [ -77.24591929]
 [1865.36098574]]"
736,1st,"(705, 225)","(823, 221)","(764, 223)","(752, 282)","(594, 277)","[[-2.84919388]
 [-0.01881975]
 [ 1.28245108]]","[[1295.00474992]
 [ -77.7539178 ]
 [1871.97974804]]"
737,1st,"(705, 223)","(822, 219)","(763, 221)","(751, 281)","(584, 276)","[[-2.84253648]
 [-0.0211486 ]
 [ 1.30365079]]","[[1284.23474039]
 [ -77.32498233]
 [1861.49678403]]"
738,1st,"(701, 222)","(818, 217)","(759, 219)","(746, 280)","(527, 278)","[[-2.78849594]
 [-0.01403711]
 [ 1.41475434]]","[[1227.78711073]
 [ -76.17583266]
 [1815.28254846]]"
739,1st,"(698, 222)","(816, 216)","(757, 219)","(743, 279)","(546, 270)","[[-2.82052763]
 [-0.01586935]
 [ 1.37155119]]","[[1249.41335158]
 [ -82.47722205]
 [1852.83079285]]"
740,1st,"(701, 220)","(819, 215)","(760, 217)","(745, 276)","(571, 267)","[[-2.84496162]
 [-0.00605175]
 [ 1.32015268]]","[[1267.59875551]
 [ -91.60568482]
 [1862.0007876 ]]"
741,1st,"(699, 218)","(818, 214)","(758, 216)","(748, 274)","(713, 264)","[[-2.95318863]
 [-0.01724585]
 [ 1.00626946]]","[[1305.04078601]
 [-100.03574699]
 [1875.24360684]]"
742,2nd,"(683, 214)","(802, 210)","(742, 212)","(736, 270)","(837, 252)","[[-3.03345552]
 [-0.00545171]
 [ 0.74906113]]","[[1228.42491809]
 [-103.57489724]
 [1793.69698529]]"
743,2nd,"(682, 214)","(803, 211)","(742, 212)","(739, 271)","(929, 246)","[[-3.06583784e+00]
 [-1.60989468e-03]
 [ 6.10819898e-01]]","[[1246.47357705]
 [-106.94937222]
 [1797.65018265]]"
744,2nd,"(686, 214)","(804, 211)","(745, 212)","(743, 271)","(991, 246)","[[-3.07948257]
 [-0.01736765]
 [ 0.53281213]]","[[1256.42062637]
 [-103.43136731]
 [1789.39460066]]"
745,2nd,"(701, 219)","(820, 217)","(760, 218)","(758, 278)","(953, 268)","[[-3.04870183]
 [-0.02379582]
 [ 0.62180376]]","[[1319.6442824 ]
 [ -90.08321079]
 [1824.14371601]]"
746,2nd,"(706, 222)","(826, 222)","(766, 222)","(763, 279)","(976, 271)","[[-3.0529768 ]
 [-0.04862156]
 [ 0.58990426]]","[[1360.59960632]
 [ -86.89165524]
 [1857.44992688]]"
747,2nd,"(706, 222)","(825, 223)","(765, 222)","(763, 280)","(1004, 264)","[[-3.07134039]
 [-0.04162908]
 [ 0.55185898]]","[[1352.48469107]
 [ -85.0884351 ]
 [1843.57769103]]"
748,2nd,"(706, 223)","(826, 225)","(766, 224)","(766, 283)","(1088, 273)","[[-3.08113956]
 [-0.04045982]
 [ 0.45485222]]","[[1326.47300713]
 [ -74.39378549]
 [1792.72450677]]"
